Bar Code Number,Computer Type,Date Eraced,Problems with Computer
1048,Surface Pro 6,05-14-2024 ATO
1089,Surface Pro 6,05-14-2024 ATO
1393,Surface Pro 6,05-15-2024 ATO
1065,Surface Pro 6,05-15-2024 ATO
1395,Surface Pro 6,05-15-2024 ATO
1189,Surface Pro 6,05-15-2024 ATO
1117,Surface Pro 6,05-15-2024 ATO
1128,Surface Pro 6,05-13-2024 ATO
1070,Surface Pro 6,05-13-2024 ATO
1031,Surface Pro 6
1026,Surface Pro 6,05-14-2024 ATO
1383,Surface Pro 6,05-14-2024 ATO
1130,Surface Pro 6,05-14-2024 ATO
1066,Surface Pro 6,05-14-2024 ATO
1187,Surface Pro 6,05-14-2024 ATO
911,Surface Pro 6
1316,Surface Pro 6,05-13-2024 ATO
1062,Surface Pro 6,05-10-2024 ATO
1390,Surface Pro 6,05-10-2024 ATO
1109,Surface Pro 6,05-10-2024 ATO
949,Surface Pro 6,05-10-2024 ATO
1305,Surface Pro 6,05-10-2024 ATO
950,Surface Pro 6,05-10-2024 ATO
1162,Surface Pro 6,05-10-2024 ATO
1354,Surface Pro 6,05-13-2024 ATO
1092,Surface Pro 6,05-13-2024 ATO
1097,Surface Pro 6,05-13-2024 ATO
1202,Surface Pro 6,05-13-2024 ATO
1134,Surface Pro 6,05-13-2024 ATO
1082,Surface Pro 6,05-13-2024 ATO
1158,Surface Pro 6,xxx,screen broken
1104,Surface Pro 6,xxx,screen broken and wont charge
1135,Surface Pro 6,05-10-2024 ATO
1131,Surface Pro 6,05-10-2024 ATO
1490,Surface Pro 6,05-10-2024 ATO
1055,Surface Pro 6,05-10-2024 ATO
1155,Surface Pro 6,05-10-2024 ATO
1150,Surface Pro 6,05-10-2024 ATO
1145,Surface Pro 6,05-10-2024 ATO
820,MacBook Pro
854,MacBook Pro,05-22-2024 ATO
847,MacBook Pro,05-22-2024 ATO
867,MacBook Pro,05-22-2024 ATO
845,MacBook Pro,05-22-2024 ATO
853,MacBook Pro,05-22-2024 ATO
868,MacBook Pro,05-22-2024 ATO
857,MacBook Pro,05-22-2024 ATO
871,MacBook Pro,05-22-2024 ATO
861,MacBook Pro,05-22-2024 ATO
849,MacBook Pro,05-22-2024 ATO
814,Surface Pro 3
658,Surface Pro 3
716,Surface Pro 3
677,Surface Pro 3
836,Surface Pro 3
833,Surface Pro 3
805,Surface Pro 3
441,Dell,05-17-2024 ATO
631,Lenovo 11e,05-17-2024 ATO
628,Lenovo 11e,05-16-2024 ATO
612,Lenovo 11e,05-16-2024 ATO
559,Lenovo 11e,05-16-2024 ATO
610,Lenovo 11e,05-16-2024 ATO
552,Lenovo 11e,05-16-2024 ATO
601,Lenovo 11e,05-16-2024 ATO
573,Lenovo 11e,05-16-2024 ATO
567,Lenovo 11e,05-16-2024 ATO
529,Lenovo 11e,05-16-2024 ATO
518,Lenovo 11e,05-16-2024 ATO
565,Lenovo 11e,05-16-2024 ATO
604,Lenovo 11e,05-16-2024 ATO
614,Lenovo 11e,05-16-2024 ATO
598,Lenovo 11e,05-16-2024 ATO
524,Lenovo 11e,05-16-2024 ATO
603,Lenovo 11e,05-16-2024 ATO
466,Lenovo 11e,05-16-2024 ATO
581,Lenovo 11e,05-16-2024 ATO
578,Lenovo 11e,05-16-2024 ATO
636,Lenovo 11e,05-16-2024 ATO
622,Lenovo 11e,05-16-2024 ATO
516,Lenovo 11e,05-16-2024 ATO
623,Lenovo 11e,05-16-2024 ATO
538,Lenovo 11e,05-16-2024 ATO
555,Lenovo 11e,05-16-2024 ATO
589,Lenovo 11e,05-16-2024 ATO
549,Lenovo 11e,05-17-2024 ATO
541,Lenovo 11e,05-17-2024 ATO
592,Lenovo 11e,05-17-2024 ATO
602,Lenovo 11e,05-17-2024 ATO
526,Lenovo 11e,05-17-2024 ATO
513,Lenovo 11e,05-17-2024 ATO
611,Lenovo 11e,05-10-2024 ATO
460,Lenovo 11e,05-10-2024 ATO
577,Lenovo 11e,05-10-2024 ATO
576,Lenovo 11e,05-10-2024 ATO
545,Lenovo 11e,05-10-2024 ATO
527,Lenovo 11e,05-10-2024 ATO
510,Lenovo 11e,05-10-2024 ATO
547,Lenovo 11e,05-10-2024 ATO
563,Lenovo 11e,05-10-2024 ATO
519,Lenovo 11e,05-10-2024 ATO
456,Lenovo 11e,05-10-2024 ATO
579,Lenovo 11e,05-16-2024 ATO
459,Lenovo 11e,05-16-2024 ATO
535,Lenovo 11e,05-16-2024 ATO
461,Lenovo 11e,05-16-2024 ATO
458,Lenovo 11e,05-16-2024 ATO
554,Lenovo 11e,05-16-2024 ATO
511,Lenovo 11e,05-16-2024 ATO
532,Lenovo 11e,05-16-2024 ATO
464,Lenovo 11e,05-16-2024 ATO
417,Lenovo X131e,05-10-2024 ATO
296,Lenovo X131e,05-10-2024 ATO
422,Lenovo X131e,05-10-2024 ATO
110,Lenovo X131e,05-10-2024 ATO
106,Lenovo X131e,05-10-2024 ATO
348,Lenovo X131e,05-10-2024 ATO
465,Lenovo X131e,05-10-2024 ATO
419,Lenovo X131e,05-10-2024 ATO
202,Lenovo X131e,05-10-2024 ATO
306,Lenovo X131e,05-10-2024 ATO
242,Lenovo X131e,05-10-2024 ATO
208,Lenovo X131e,05-10-2024 ATO
193,Lenovo X131e,05-10-2024 ATO
365,Lenovo X131e,05-10-2024 ATO
131,Lenovo X131e,05-10-2024 ATO
369,Lenovo X131e,05-10-2024 ATO
382,Lenovo X131e,05-10-2024 ATO
343,Lenovo X131e,05-10-2024 ATO
296,Lenovo X131e,05-10-2024 ATO
130,Lenovo X131e,05-10-2024 ATO
263,Lenovo X131e,05-10-2024 ATO
170,Lenovo X131e,05-10-2024 ATO
370,Lenovo X131e,05-10-2024 ATO
378,Lenovo X131e,05-10-2024 ATO
316,Lenovo X131e,05-10-2024 ATO
190,Lenovo X131e,05-10-2024 ATO
122,Lenovo X131e,05-10-2024 ATO
414,Lenovo X131e,05-10-2024 ATO
218,Lenovo X131e,05-10-2024 ATO
217,Lenovo X131e,05-10-2024 ATO
318,Lenovo X131e,05-10-2024 ATO
362,Lenovo X131e,05-10-2024 ATO
335,Lenovo X131e,05-09-2024 ATO
416,Lenovo X131e,05-09-2024 ATO
116,Lenovo X131e,05-09-2024 ATO
374,Lenovo X131e,05-09-2024 ATO
127,Lenovo X131e,05-09-2024 ATO
154,Lenovo X131e
248,Lenovo X131e,05-10-2024 ATO
290,Lenovo X131e,05-10-2024 ATO
99,Lenovo X131e,05-10-2024 ATO
191,Lenovo X131e
239,Lenovo X131e,05-10-2024 ATO
205,Lenovo X131e,05-10-2024 ATO
337,Lenovo X131e,05-10-2024 ATO
390,Lenovo X131e,05-10-2024 ATO
165,Lenovo X131e,05-10-2024 ATO
423,Lenovo X131e,05-10-2024 ATO
385,Lenovo X131e,05-10-2024 ATO
279,Lenovo X131e,05-20-2024 ATO
321,Lenovo X131e,05-09-2024 ATO
397,Lenovo X131e,05-09-2024 ATO
