Bar Code Number,Computer Type,Date Eraced,Problems with Computer
511,Lenovo 11e
532,Lenovo 11e
464,Lenovo 11e
417,Lenovo X131e
296,Lenovo X131e
422,Lenovo X131e
110,Lenovo X131e
106,Lenovo X131e
348,Lenovo X131e
465,Lenovo X131e
419,Lenovo X131e
202,Lenovo X131e
306,Lenovo X131e
242,Lenovo X131e
208,Lenovo X131e
193,Lenovo X131e
365,Lenovo X131e
131,Lenovo X131e
369,Lenovo X131e
382,Lenovo X131e
343,Lenovo X131e
296,Lenovo X131e
130,Lenovo X131e
263,Lenovo X131e
170,Lenovo X131e
370,Lenovo X131e
378,Lenovo X131e
316,Lenovo X131e
190,Lenovo X131e
122,Lenovo X131e
414,Lenovo X131e
218,Lenovo X131e
217,Lenovo X131e
318,Lenovo X131e
362,Lenovo X131e
335,Lenovo X131e
416,Lenovo X131e
116,Lenovo X131e
374,Lenovo X131e
127,Lenovo X131e
154,Lenovo X131e
248,Lenovo X131e
290,Lenovo X131e
99,Lenovo X131e
191,Lenovo X131e
239,Lenovo X131e
205,Lenovo X131e
337,Lenovo X131e
390,Lenovo X131e
165,Lenovo X131e
423,Lenovo X131e
385,Lenovo X131e
279,Lenovo X131e
321,Lenovo X131e
397,Lenovo X131e
377,Lenovo X131e
389,Lenovo X131e
349,Lenovo X131e
342,Lenovo X131e
388,Lenovo X131e
232,Lenovo X131e
216,Lenovo X131e
240,Lenovo X131e
141,Lenovo X131e
332,Lenovo X131e
415,Lenovo X131e
386,Lenovo X131e
113,Lenovo X131e
264,Lenovo X131e
277,Lenovo X131e
366,Lenovo X131e
367,Lenovo X131e
262,Lenovo X131e
453,Lenovo X131e
257,Lenovo X131e
276,Lenovo X131e
117,Lenovo X131e
466,Lenovo X131e
333,Lenovo X131e
148,Lenovo X131e
368,Lenovo X131e
294,Lenovo X131e
408,Lenovo X131e
254,Lenovo X131e
201,Lenovo X131e
420,Lenovo X131e
175,Lenovo X131e
392,Lenovo X131e
418,Lenovo X131e
180,Lenovo X131e
404,Lenovo X131e
391,Lenovo X131e
400,Lenovo X131e
373,Lenovo X131e
160,Lenovo X131e
351,Lenovo X131e
410,Lenovo X131e
226,Lenovo X131e
329,Lenovo X131e
314,Lenovo X131e
468,Lenovo X131e
359,Lenovo X131e
345,Lenovo X131e
356,Lenovo X131e
161,Lenovo X131e
268,Lenovo X131e
361,Lenovo X131e
412,Lenovo X131e
492,Lenovo X131e
405,Lenovo X131e
166,Lenovo X131e
376,Lenovo X131e
171,Lenovo X131e
179,Lenovo X131e
265,Lenovo X131e
270,Lenovo X131e
198,Lenovo X131e
186,Lenovo X131e
398,Lenovo X131e
347,Lenovo X131e
236,Lenovo X131e
227,Lenovo X131e
407,Lenovo X131e
346,Lenovo X131e
493,Lenovo X131e
383,Lenovo X131e
406,Lenovo X131e
222,Lenovo X131e
244,Lenovo X131e
331,Lenovo X131e
353,Lenovo X131e
461,Lenovo X131e
225,Lenovo X131e
452,Lenovo X131e
118,Lenovo X131e
273,Lenovo X131e
464,Lenovo X131e
360,Lenovo X131e
595,Lenovo 11e
617,Lenovo 11e
635,Lenovo 11e
571,Lenovo 11e
505,Lenovo 11e
629,Lenovo 11e
574,Lenovo 11e
507,Lenovo 11e
457,Lenovo 11e
585,Lenovo 11e
515,Lenovo 11e
536,Lenovo 11e
548,Lenovo 11e
613,Lenovo 11e
600,Lenovo 11e
582,Lenovo 11e
624,Lenovo 11e
620,Lenovo 11e
597,Lenovo 11e
468,Lenovo 11e
638,Lenovo 11e
546,Lenovo 11e
580,Lenovo 11e
634,Lenovo 11e
564,Lenovo 11e
621,Lenovo 11e
605,Lenovo 11e
506,Lenovo 11e
534,Lenovo 11e
583,Lenovo 11e
570,Lenovo 11e
586,Lenovo 11e
633,Lenovo 11e
632,Lenovo 11e
593,Lenovo 11e
543,Lenovo 11e
575,Lenovo 11e
450,DELL LATITUDE 3340
443,DELL LATITUDE 3340
428,DELL LATITUDE 3340
439,DELL LATITUDE 3340
432,DELL LATITUDE 3340
446,DELL LATITUDE 3340
426,DELL LATITUDE 3340
458,DELL LATITUDE 3340
436,DELL LATITUDE 3340
444,DELL LATITUDE 3340
497,DELL LATITUDE 3450
496,DELL LATITUDE 3450
499,DELL LATITUDE 3450
500,DELL LATITUDE 3450
522,Lenovo 11e
594,Lenovo 11e
533,Lenovo 11e
615,Lenovo 11e
768,Surface Pro 3
734,Surface Pro 3
765,Surface Pro 3
754,Surface Pro 3
806,Surface Pro 3
665,Surface Pro 3
874,Surface Pro 3
697,Surface Pro 3
682,Surface Pro 3
714,Surface Pro 3
770,Surface Pro 3
698,Surface Pro 3
832,Surface Pro 3
793,Surface Pro 3
840,Surface Pro 3
763,Surface Pro 3
739,Surface Pro 3
790,Surface Pro 3
727,Surface Pro 3
807,Surface Pro 3
777,Surface Pro 3
775,Surface Pro 3
661,Surface Pro 3
647,Surface Pro 3
799,Surface Pro 3
795,Surface Pro 3
685,Surface Pro 3
693,Surface Pro 3
956,Surface Pro 6
881,Surface Pro 6
894,Surface Pro 6
963,Surface Pro 6
898,Surface Pro 6
988,Surface Pro 6
967,Surface Pro 6
960,Surface Pro 6
908,Surface Pro 6
887,Surface Pro 6
823,Surface Pro 6
1159,Surface Pro 6
928,Surface Pro 6
909,Surface Pro 6
902,Surface Pro 6
1012,Surface Pro 6
955,Surface Pro 6
923,Surface Pro 6
922,Surface Pro 6
940,Surface Pro 6
730,Surface Pro 3
743,Surface Pro 3
812,Surface Pro 3
826,Surface Pro 3
723,Surface Pro 3
643,Surface Pro 3
744,Surface Pro 3
706,Surface Pro 3
815,Surface Pro 3
695,Surface Pro 3
651,Surface Pro 3
704,Surface Pro 3
699,Surface Pro 3
780,Surface Pro 3
753,Surface Pro 3
752,Surface Pro 3
762,Surface Pro 3
759,Surface Pro 3
655,Surface Pro 3
674,Surface Pro 3
767,Surface Pro 3
792,Surface Pro 3
694,Surface Pro 3
816,Surface Pro 3
760,Surface Pro 3
821,Surface Pro 3
1199,Surface Pro 3
809,Surface Pro 3
749,Surface Pro 3
709,Surface Pro 3
748,Surface Pro 3
689,Surface Pro 3
672,Surface Pro 3
686,Surface Pro 3
687,Surface Pro 3
711,Surface Pro 3
747,Surface Pro 3
825,Surface Pro 3
732,Surface Pro 3
660,Surface Pro 3
839,Surface Pro 3
781,Surface Pro 3
838,Surface Pro 3
789,Surface Pro 3
746,Surface Pro 3
657,Surface Pro 3
764,Surface Pro 3
813,Surface Pro 3
728,Surface Pro 3
1216,Surface Pro 3
736,Surface Pro 3
791,Surface Pro 3
769,Surface Pro 3
717,Surface Pro 3
740,Surface Pro 3
701,Surface Pro 3
688,Surface Pro 3
835,Surface Pro 3
720,Surface Pro 3
772,Surface Pro 3
779,Surface Pro 3
690,Surface Pro 3
804,Surface Pro 3
801,Surface Pro 3
653,Surface Pro 3
683,Surface Pro 3
712,Surface Pro 3
798,Surface Pro 3
662,Surface Pro 3
679,Surface Pro 3
794,Surface Pro 3
819,Surface Pro 3
737,Surface Pro 3
678,Surface Pro 3
755,Surface Pro 3
773,Surface Pro 3
802,Surface Pro 3
725,Surface Pro 3
670,Surface Pro 3
676,Surface Pro 3
718,Surface Pro 3
841,Surface Pro 3
675,Surface Pro 3
745,Surface Pro 3
650,Surface Pro 3
803,Surface Pro 3
726,Surface Pro 3
811,Surface Pro 3
797,Surface Pro 3
710,Surface Pro 3
18843462553,Surface Pro 6
1145382553,Surface Pro 6
3239482553,Surface Pro 6
3166582553,Surface Pro 6
17927262553,Surface Pro 6
46577682653,Surface Pro 6
18127263953,Surface Pro 6
7908462553,Surface Pro 6
30999582453,Surface Pro 6
17200482553,Surface Pro 6
6977682653,Surface Pro 6
55797272753,Surface Pro 6
16478282553,Surface Pro 6
29368753452,Surface Pro 3
4778262852,Surface Pro 3
38792653352,Surface Pro 3
5210662852,Surface Pro 3
606025652,Surface Pro 3
2076663052,Surface Pro 3
2078463052,Surface Pro 3
27254153352,Surface Pro 3
22053253552,Surface Pro 3
23984261453,Surface Pro 6
1010,Surface Pro 6
27148662153,Surface Pro 6
1301263353,Surface Pro 6
PB - A803B,Lenovo X131e
PB - A8o3V,Lenovo X131e
PB - 01AU68,Lenovo X131e
PB - A804D,Lenovo X131e
PB - A804N,Lenovo X131e
PB - A802L,Lenovo X131e
PB - A802M,Lenovo X131e
PB - A805T,Lenovo X131e
W89490BD66J,MacBook
3Y29NT1,Dell Vostro 1540
5X29NT1,Dell Vostro 1540
55339NT1,Dell Vostro 1540
12VY4Z1,Dell 
980C312,Dell
1419,Surface Pro 6
1317,Surface Pro 6,"May 7, 2024, ATO"
1369,Surface Pro 6,"May 7, 2024, ATO"
1488,Surface Pro 6,"May 7, 2024, ATO"
1424,Surface Pro 6,"May 7, 2024, ATO"
1315,Surface Pro 6
1396,Surface Pro 6
1476,Surface Pro 6
1443,Surface Pro 6
1358,Surface Pro 6
1043,Surface Pro 6
1434,Surface Pro 6,"May 7, 2024, ATO"
1364,Surface Pro 6,"May 7, 2024, ATO"
1357,Surface Pro 6,"May 7, 2024, ATO"
924,Surface Pro 6
1398,Surface Pro 6
1800,Surface Pro 6,xxx,Power Button Broken
1309,Surface Pro 6,"May 7, 2024, ATO"
1500,Surface Pro 6,"May 7, 2024, ATO"
1367,Surface Pro 6,"May 7, 2024, ATO"
938,Surface Pro 6,"May 7, 2024, ATO"
1324,Surface Pro 6
1314,Surface Pro 6,"May 7, 2024, ATO"
1310,Surface Pro 6
1362,Surface Pro 6,"May 7, 2024, ATO"
1372,Surface Pro 6
1363,Surface Pro 6,xxx,Script would load but not run
1181,Surface Pro 6,"May 7, 2024, ATO"
1429,Surface Pro 6,"May 7, 2024, ATO"
1426,Surface Pro 6,"May 7, 2024, ATO"
1308,Surface Pro 6,"May 7, 2024, ATO"
1028,Surface Pro 6,"May 7, 2024, ATO"
1509,Surface Pro 6,"May 7, 2024, ATO"
1300,Surface Pro 6,"May 7, 2024, ATO"
1185,Surface Pro 6,"May 7, 2024, ATO"
1346,Surface Pro 6,"May 7, 2024, ATO"
1302,Surface Pro 6,"May 7, 2024, ATO"
1321,Surface Pro 6,"May 7, 2024, ATO"
1408,Surface Pro 6,"May 7, 2024, ATO"
1350,Surface Pro 6,"May 7, 2024, ATO"
1333,Surface Pro 6,"May 7, 2024, ATO"
1340,Surface Pro 6,"May 7, 2024, ATO"
1374,Surface Pro 6,"May 7, 2024, ATO"
1450,Surface Pro 6,"May 7, 2024, ATO"
1442,Surface Pro 6,"May 7, 2024, ATO"
1431,Surface Pro 6,"May 7, 2024, ATO"
1430,Surface Pro 6,"May 7, 2024, ATO"
1353,Surface Pro 6,"May 7, 2024, ATO"
1436,Surface Pro 6,"May 7, 2024, ATO"
1394,Surface Pro 6,"May 7, 2024, ATO"
1453,Surface Pro 6,"May 7, 2024, ATO"
1378,Surface Pro 6,"May 7, 2024, ATO"
1438,Surface Pro 6,"May 7, 2024, ATO"
1301,Surface Pro 6,"May 7, 2024, ATO"
1440,Surface Pro 6,"May 7, 2024, ATO"
1401,Surface Pro 6,"May 7, 2024, ATO"
1356,Surface Pro 6,"May 7, 2024, ATO"
1341,Surface Pro 6
1178,Surface Pro 6
1313,Surface Pro 6,"May 8, 2024, ATO"
1421,Surface Pro 6,"May 8, 2024, ATO"
1377,Surface Pro 6,"May 8, 2024, ATO"
1368,Surface Pro 6,"May 8, 2024, ATO"
1027,Surface Pro 6,"May 8, 2024, ATO"
961,Surface Pro 6,"May 8, 2024, ATO"
1376,Surface Pro 6,"May 8, 2024, ATO"
1345,Surface Pro 6,"May 8, 2024, ATO"
1370,Surface Pro 6,"May 8, 2024, ATO"
1418,Surface Pro 6,"May 8, 2024, ATO"
1425,Surface Pro 6,05-08-2024 ATO
1326,Surface Pro 6,05-08-2024 ATO
1432,Surface Pro 6,05-08-2024 ATO
1472,Surface Pro 6,"May 8, 2024, ATO"
1451,Surface Pro 6,"May 8, 2024, ATO"
1494,Surface Pro 6,"May 8, 2024, ATO"
1469,Surface Pro 6,05-08-2024 ATO
1387,Surface Pro 6,05-08-2024 ATO
1311,Surface Pro 6,05-08-2024 ATO
42506491853,Surface Pro 6
1420,Surface Pro 6,05-08-2024 ATO
1304,Surface Pro 6,05-08-2024 ATO
1083,Surface Pro 6,05-08-2024 ATO
1338,Surface Pro 6,05-08-2024 ATO
1164,Surface Pro 6,05-08-2024 ATO
1335,Surface Pro 6,05-08-2024 ATO
941,Surface Pro 6,xxx,screen_wont_turn_on
1446,Surface Pro 6,05-08-2024 ATO
1391,Surface Pro 6,05-08-2024 ATO
1406,Surface Pro 6,05-08-2024 ATO
1348,Surface Pro 6,05-08-2024 ATO
1449,Surface Pro 6,05-08-2024 ATO
1355,Surface Pro 6,05-08-2024 ATO
1182,Surface Pro 6,05-08-2024 ATO
1447,Surface Pro 6,05-08-2024 ATO
1331,Surface Pro 6,05-08-2024 ATO
1484,Surface Pro 6,05-08-2024 ATO
1352,Surface Pro 6,05-08-2024 ATO
1402,Surface Pro 6,05-08-2024 ATO
1381,Surface Pro 6,05-08-2024 ATO
1482,Surface Pro 6,05-08-2024 ATO
1386,Surface Pro 6,05-08-2024 ATO
1030,Surface Pro 6,05-08-2024 ATO
1307,Surface Pro 6,05-08-2024 ATO
1428,Surface Pro 6,05-08-2024 ATO
1441,Surface Pro 6,05-08-2024 ATO
1399,Surface Pro 6,05-08-2024 ATO
648,Surface Pro 3
680,Surface Pro 3
659,Surface Pro 3
742,Surface Pro 3
817,Surface Pro 3
829,Surface Pro 3
808,Surface Pro 3
842,Surface Pro 3
722,Surface Pro 3
437,DELL LATITUDE 3340
429,DELL LATITUDE 3340
427,DELL LATITUDE 3340
442,DELL LATITUDE 3340
447,DELL LATITUDE 3340
JQVWKT1,Dell Vostro 1540
CNF0402H3N,HP - G62
B139NT1,Dell Vostro 1540
530,Lenovo 11e
465,Lenovo 11e
627,Lenovo 11e
553,Lenovo 11e
572,Lenovo 11e
906,Surface Pro 6
893,Surface Pro 6
959,Surface Pro 6
1458,Surface Pro 6
1504,Surface Pro 6
1221,Surface Pro 6
17058782553,Surface Pro 6
608,Lenovo 11e
550,Lenovo 11e
